1	1	2	63	62	0	0	0	0	0
2	2	3	64	63	0	0	0	0	0
3	3	4	65	64	0	0	0	0	0
4	4	5	66	65	0	0	0	0	0
5	5	6	67	66	0	0	0	0	0
6	6	7	68	67	0	0	0	0	0
7	7	8	69	68	0	0	0	0	0
8	8	9	70	69	0	0	0	0	0
9	9	10	71	70	0	0	0	0	0
10	10	11	72	71	0	0	0	0	0
11	11	12	73	72	0	0	0	0	0
12	12	13	74	73	0	0	0	0	0
13	13	14	75	74	0	0	0	0	0
14	14	15	76	75	0	0	0	0	0
15	15	16	77	76	0	0	0	0	0
16	16	17	78	77	0	0	0	0	0
17	17	18	79	78	0	0	0	0	0
18	18	19	80	79	0	0	0	0	0
19	19	20	81	80	0	0	0	0	0
20	20	21	82	81	0	0	0	0	0
21	21	22	83	82	0	0	0	0	0
22	22	23	84	83	0	0	0	0	0
23	23	24	85	84	0	0	0	0	0
24	24	25	86	85	0	0	0	0	0
25	25	26	87	86	0	0	0	0	0
26	26	27	88	87	0	0	0	0	0
27	27	28	89	88	0	0	0	0	0
28	28	29	90	89	0	0	0	0	0
29	29	30	91	90	0	0	0	0	0
30	30	31	92	91	0	0	0	0	0
31	31	32	93	92	0	0	0	0	0
32	32	33	94	93	0	0	0	0	0
33	33	34	95	94	0	0	0	0	0
34	34	35	96	95	0	0	0	0	0
35	35	36	97	96	0	0	0	0	0
36	36	37	98	97	0	0	0	0	0
37	37	38	99	98	0	0	0	0	0
38	38	39	100	99	0	0	0	0	0
39	39	40	101	100	0	0	0	0	0
40	40	41	102	101	0	0	0	0	0
41	41	42	103	102	0	0	0	0	0
42	42	43	104	103	0	0	0	0	0
43	43	44	105	104	0	0	0	0	0
44	44	45	106	105	0	0	0	0	0
45	45	46	107	106	0	0	0	0	0
46	46	47	108	107	0	0	0	0	0
47	47	48	109	108	0	0	0	0	0
48	48	49	110	109	0	0	0	0	0
49	49	50	111	110	0	0	0	0	0
50	50	51	112	111	0	0	0	0	0
51	51	52	113	112	0	0	0	0	0
52	52	53	114	113	0	0	0	0	0
53	53	54	115	114	0	0	0	0	0
54	54	55	116	115	0	0	0	0	0
55	55	56	117	116	0	0	0	0	0
56	56	57	118	117	0	0	0	0	0
57	57	58	119	118	0	0	0	0	0
58	58	59	120	119	0	0	0	0	0
59	59	60	121	120	0	0	0	0	0
60	60	61	122	121	0	0	0	0	0
61	62	63	124	123	0	0	0	0	0
62	63	64	125	124	0	0	0	0	0
63	64	65	126	125	0	0	0	0	0
64	65	66	127	126	0	0	0	0	0
65	66	67	128	127	0	0	0	0	0
66	67	68	129	128	0	0	0	0	0
67	68	69	130	129	0	0	0	0	0
68	69	70	131	130	0	0	0	0	0
69	70	71	132	131	0	0	0	0	0
70	71	72	133	132	0	0	0	0	0
71	72	73	134	133	0	0	0	0	0
72	73	74	135	134	0	0	0	0	0
73	74	75	136	135	0	0	0	0	0
74	75	76	137	136	0	0	0	0	0
75	76	77	138	137	0	0	0	0	0
76	77	78	139	138	0	0	0	0	0
77	78	79	140	139	0	0	0	0	0
78	79	80	141	140	0	0	0	0	0
79	80	81	142	141	0	0	0	0	0
80	81	82	143	142	0	0	0	0	0
81	82	83	144	143	0	0	0	0	0
82	83	84	145	144	0	0	0	0	0
83	84	85	146	145	0	0	0	0	0
84	85	86	147	146	0	0	0	0	0
85	86	87	148	147	0	0	0	0	0
86	87	88	149	148	0	0	0	0	0
87	88	89	150	149	0	0	0	0	0
88	89	90	151	150	0	0	0	0	0
89	90	91	152	151	0	0	0	0	0
90	91	92	153	152	0	0	0	0	0
91	92	93	154	153	0	0	0	0	0
92	93	94	155	154	0	0	0	0	0
93	94	95	156	155	0	0	0	0	0
94	95	96	157	156	0	0	0	0	0
95	96	97	158	157	0	0	0	0	0
96	97	98	159	158	0	0	0	0	0
97	98	99	160	159	0	0	0	0	0
98	99	100	161	160	0	0	0	0	0
99	100	101	162	161	0	0	0	0	0
100	101	102	163	162	0	0	0	0	0
101	102	103	164	163	0	0	0	0	0
102	103	104	165	164	0	0	0	0	0
103	104	105	166	165	0	0	0	0	0
104	105	106	167	166	0	0	0	0	0
105	106	107	168	167	0	0	0	0	0
106	107	108	169	168	0	0	0	0	0
107	108	109	170	169	0	0	0	0	0
108	109	110	171	170	0	0	0	0	0
109	110	111	172	171	0	0	0	0	0
110	111	112	173	172	0	0	0	0	0
111	112	113	174	173	0	0	0	0	0
112	113	114	175	174	0	0	0	0	0
113	114	115	176	175	0	0	0	0	0
114	115	116	177	176	0	0	0	0	0
115	116	117	178	177	0	0	0	0	0
116	117	118	179	178	0	0	0	0	0
117	118	119	180	179	0	0	0	0	0
118	119	120	181	180	0	0	0	0	0
119	120	121	182	181	0	0	0	0	0
120	121	122	183	182	0	0	0	0	0
121	123	124	185	184	0	0	0	0	0
122	124	125	186	185	0	0	0	0	0
123	125	126	187	186	0	0	0	0	0
124	126	127	188	187	0	0	0	0	0
125	127	128	189	188	0	0	0	0	0
126	128	129	190	189	0	0	0	0	0
127	129	130	191	190	0	0	0	0	0
128	130	131	192	191	0	0	0	0	0
129	131	132	193	192	0	0	0	0	0
130	132	133	194	193	0	0	0	0	0
131	133	134	195	194	0	0	0	0	0
132	134	135	196	195	0	0	0	0	0
133	135	136	197	196	0	0	0	0	0
134	136	137	198	197	0	0	0	0	0
135	137	138	199	198	0	0	0	0	0
136	138	139	200	199	0	0	0	0	0
137	139	140	201	200	0	0	0	0	0
138	140	141	202	201	0	0	0	0	0
139	141	142	203	202	0	0	0	0	0
140	142	143	204	203	0	0	0	0	0
141	143	144	205	204	0	0	0	0	0
142	144	145	206	205	0	0	0	0	0
143	145	146	207	206	0	0	0	0	0
144	146	147	208	207	0	0	0	0	0
145	147	148	209	208	0	0	0	0	0
146	148	149	210	209	0	0	0	0	0
147	149	150	211	210	0	0	0	0	0
148	150	151	212	211	0	0	0	0	0
149	151	152	213	212	0	0	0	0	0
150	152	153	214	213	0	0	0	0	0
151	153	154	215	214	0	0	0	0	0
152	154	155	216	215	0	0	0	0	0
153	155	156	217	216	0	0	0	0	0
154	156	157	218	217	0	0	0	0	0
155	157	158	219	218	0	0	0	0	0
156	158	159	220	219	0	0	0	0	0
157	159	160	221	220	0	0	0	0	0
158	160	161	222	221	0	0	0	0	0
159	161	162	223	222	0	0	0	0	0
160	162	163	224	223	0	0	0	0	0
161	163	164	225	224	0	0	0	0	0
162	164	165	226	225	0	0	0	0	0
163	165	166	227	226	0	0	0	0	0
164	166	167	228	227	0	0	0	0	0
165	167	168	229	228	0	0	0	0	0
166	168	169	230	229	0	0	0	0	0
167	169	170	231	230	0	0	0	0	0
168	170	171	232	231	0	0	0	0	0
169	171	172	233	232	0	0	0	0	0
170	172	173	234	233	0	0	0	0	0
171	173	174	235	234	0	0	0	0	0
172	174	175	236	235	0	0	0	0	0
173	175	176	237	236	0	0	0	0	0
174	176	177	238	237	0	0	0	0	0
175	177	178	239	238	0	0	0	0	0
176	178	179	240	239	0	0	0	0	0
177	179	180	241	240	0	0	0	0	0
178	180	181	242	241	0	0	0	0	0
179	181	182	243	242	0	0	0	0	0
180	182	183	244	243	0	0	0	0	0
181	184	185	246	245	0	0	0	0	0
182	185	186	247	246	0	0	0	0	0
183	186	187	248	247	0	0	0	0	0
184	187	188	249	248	0	0	0	0	0
185	188	189	250	249	0	0	0	0	0
186	189	190	251	250	0	0	0	0	0
187	190	191	252	251	0	0	0	0	0
188	191	192	253	252	0	0	0	0	0
189	192	193	254	253	0	0	0	0	0
190	193	194	255	254	0	0	0	0	0
191	194	195	256	255	0	0	0	0	0
192	195	196	257	256	0	0	0	0	0
193	196	197	258	257	0	0	0	0	0
194	197	198	259	258	0	0	0	0	0
195	198	199	260	259	0	0	0	0	0
196	199	200	261	260	0	0	0	0	0
197	200	201	262	261	0	0	0	0	0
198	201	202	263	262	0	0	0	0	0
199	202	203	264	263	0	0	0	0	0
200	203	204	265	264	0	0	0	0	0
201	204	205	266	265	0	0	0	0	0
202	205	206	267	266	0	0	0	0	0
203	206	207	268	267	0	0	0	0	0
204	207	208	269	268	0	0	0	0	0
205	208	209	270	269	0	0	0	0	0
206	209	210	271	270	0	0	0	0	0
207	210	211	272	271	0	0	0	0	0
208	211	212	273	272	0	0	0	0	0
209	212	213	274	273	0	0	0	0	0
210	213	214	275	274	0	0	0	0	0
211	214	215	276	275	0	0	0	0	0
212	215	216	277	276	0	0	0	0	0
213	216	217	278	277	0	0	0	0	0
214	217	218	279	278	0	0	0	0	0
215	218	219	280	279	0	0	0	0	0
216	219	220	281	280	0	0	0	0	0
217	220	221	282	281	0	0	0	0	0
218	221	222	283	282	0	0	0	0	0
219	222	223	284	283	0	0	0	0	0
220	223	224	285	284	0	0	0	0	0
221	224	225	286	285	0	0	0	0	0
222	225	226	287	286	0	0	0	0	0
223	226	227	288	287	0	0	0	0	0
224	227	228	289	288	0	0	0	0	0
225	228	229	290	289	0	0	0	0	0
226	229	230	291	290	0	0	0	0	0
227	230	231	292	291	0	0	0	0	0
228	231	232	293	292	0	0	0	0	0
229	232	233	294	293	0	0	0	0	0
230	233	234	295	294	0	0	0	0	0
231	234	235	296	295	0	0	0	0	0
232	235	236	297	296	0	0	0	0	0
233	236	237	298	297	0	0	0	0	0
234	237	238	299	298	0	0	0	0	0
235	238	239	300	299	0	0	0	0	0
236	239	240	301	300	0	0	0	0	0
237	240	241	302	301	0	0	0	0	0
238	241	242	303	302	0	0	0	0	0
239	242	243	304	303	0	0	0	0	0
240	243	244	305	304	0	0	0	0	0
241	245	246	307	306	0	0	0	0	0
242	246	247	308	307	0	0	0	0	0
243	247	248	309	308	0	0	0	0	0
244	248	249	310	309	0	0	0	0	0
245	249	250	311	310	0	0	0	0	0
246	250	251	312	311	0	0	0	0	0
247	251	252	313	312	0	0	0	0	0
248	252	253	314	313	0	0	0	0	0
249	253	254	315	314	0	0	0	0	0
250	254	255	316	315	0	0	0	0	0
251	255	256	317	316	0	0	0	0	0
252	256	257	318	317	0	0	0	0	0
253	257	258	319	318	0	0	0	0	0
254	258	259	320	319	0	0	0	0	0
255	259	260	321	320	0	0	0	0	0
256	260	261	322	321	0	0	0	0	0
257	261	262	323	322	0	0	0	0	0
258	262	263	324	323	0	0	0	0	0
259	263	264	325	324	0	0	0	0	0
260	264	265	326	325	0	0	0	0	0
261	265	266	327	326	0	0	0	0	0
262	266	267	328	327	0	0	0	0	0
263	267	268	329	328	0	0	0	0	0
264	268	269	330	329	0	0	0	0	0
265	269	270	331	330	0	0	0	0	0
266	270	271	332	331	0	0	0	0	0
267	271	272	333	332	0	0	0	0	0
268	272	273	334	333	0	0	0	0	0
269	273	274	335	334	0	0	0	0	0
270	274	275	336	335	0	0	0	0	0
271	275	276	337	336	0	0	0	0	0
272	276	277	338	337	0	0	0	0	0
273	277	278	339	338	0	0	0	0	0
274	278	279	340	339	0	0	0	0	0
275	279	280	341	340	0	0	0	0	0
276	280	281	342	341	0	0	0	0	0
277	281	282	343	342	0	0	0	0	0
278	282	283	344	343	0	0	0	0	0
279	283	284	345	344	0	0	0	0	0
280	284	285	346	345	0	0	0	0	0
281	285	286	347	346	0	0	0	0	0
282	286	287	348	347	0	0	0	0	0
283	287	288	349	348	0	0	0	0	0
284	288	289	350	349	0	0	0	0	0
285	289	290	351	350	0	0	0	0	0
286	290	291	352	351	0	0	0	0	0
287	291	292	353	352	0	0	0	0	0
288	292	293	354	353	0	0	0	0	0
289	293	294	355	354	0	0	0	0	0
290	294	295	356	355	0	0	0	0	0
291	295	296	357	356	0	0	0	0	0
292	296	297	358	357	0	0	0	0	0
293	297	298	359	358	0	0	0	0	0
294	298	299	360	359	0	0	0	0	0
295	299	300	361	360	0	0	0	0	0
296	300	301	362	361	0	0	0	0	0
297	301	302	363	362	0	0	0	0	0
298	302	303	364	363	0	0	0	0	0
299	303	304	365	364	0	0	0	0	0
300	304	305	366	365	0	0	0	0	0
301	306	307	368	367	0	0	0	0	0
302	307	308	369	368	0	0	0	0	0
303	308	309	370	369	0	0	0	0	0
304	309	310	371	370	0	0	0	0	0
305	310	311	372	371	0	0	0	0	0
306	311	312	373	372	0	0	0	0	0
307	312	313	374	373	0	0	0	0	0
308	313	314	375	374	0	0	0	0	0
309	314	315	376	375	0	0	0	0	0
310	315	316	377	376	0	0	0	0	0
311	316	317	378	377	0	0	0	0	0
312	317	318	379	378	0	0	0	0	0
313	318	319	380	379	0	0	0	0	0
314	319	320	381	380	0	0	0	0	0
315	320	321	382	381	0	0	0	0	0
316	321	322	383	382	0	0	0	0	0
317	322	323	384	383	0	0	0	0	0
318	323	324	385	384	0	0	0	0	0
319	324	325	386	385	0	0	0	0	0
320	325	326	387	386	0	0	0	0	0
