1	0	-10	0	0
2	2.5	-10	0	0
3	5	-10	0	0
4	7.5	-10	0	0
5	10	-10	0	0
6	12.5	-10	0	0
7	15	-10	0	0
8	17.5	-10	0	0
9	20	-10	0	0
10	22.5	-10	0	0
11	25	-10	0	0
12	27.5	-10	0	0
13	30	-10	0	0
14	32.5	-10	0	0
15	35	-10	0	0
16	37.5	-10	0	0
17	40	-10	0	0
18	42.5	-10	0	0
19	45	-10	0	0
20	47.5	-10	0	0
21	50	-10	0	0
22	52.5	-10	0	0
23	55	-10	0	0
24	57.5	-10	0	0
25	60	-10	0	0
26	62.5	-10	0	0
27	65	-10	0	0
28	67.5	-10	0	0
29	70	-10	0	0
30	72.5	-10	0	0
31	75	-10	0	0
32	77.5	-10	0	0
33	80	-10	0	0
34	82.5	-10	0	0
35	85	-10	0	0
36	87.5	-10	0	0
37	90	-10	0	0
38	92.5	-10	0	0
39	95.0000000000001	-10	0	0
40	97.5000000000001	-10	0	0
41	100	-10	0	0
42	0	-7.5	0	0
43	2.49999999999999	-7.5	0	0
44	4.99999999999999	-7.5	0	0
45	7.5	-7.5	0	0
46	9.99999999999999	-7.5	0	0
47	12.5	-7.5	0	0
48	15	-7.5	0	0
49	17.5	-7.5	0	0
50	20	-7.5	0	0
51	22.5	-7.5	0	0
52	25	-7.5	0	0
53	27.5	-7.5	0	0
54	30	-7.5	0	0
55	32.5	-7.5	0	0
56	35	-7.5	0	0
57	37.5	-7.5	0	0
58	40	-7.5	0	0
59	42.5	-7.5	0	0
60	45	-7.5	0	0
61	47.5	-7.5	0	0
62	50	-7.5	0	0
63	52.5	-7.5	0	0
64	55	-7.5	0	0
65	57.5	-7.5	0	0
66	60	-7.5	0	0
67	62.5	-7.5	0	0
68	65	-7.5	0	0
69	67.5	-7.5	0	0
70	70	-7.5	0	0
71	72.5	-7.5	0	0
72	75	-7.5	0	0
73	77.5	-7.5	0	0
74	80	-7.5	0	0
75	82.5	-7.5	0	0
76	85	-7.5	0	0
77	87.5	-7.5	0	0
78	90	-7.5	0	0
79	92.5	-7.5	0	0
80	95	-7.5	0	0
81	97.5	-7.5	0	0
82	100	-7.5	0	0
83	0	-5	0	0
84	2.49999999999999	-5	0	0
