1	0	-10	0	0
2	2	-10	0	0
3	4	-10	0	0
4	6.00000000000001	-10	0	0
5	8	-10	0	0
6	10	-10	0	0
7	12	-10	0	0
8	14	-10	0	0
9	16	-10	0	0
10	18	-10	0	0
11	20	-10	0	0
12	22	-10	0	0
13	24	-10	0	0
14	26	-10	0	0
15	28	-10	0	0
16	30	-10	0	0
17	32	-10	0	0
18	34	-10	0	0
19	36	-10	0	0
20	38	-10	0	0
21	40	-10	0	0
22	42	-10	0	0
23	44	-10	0	0
24	46	-10	0	0
25	48	-10	0	0
26	50	-10	0	0
27	52	-10	0	0
28	54	-10	0	0
29	56	-10	0	0
30	58	-10	0	0
31	60	-10	0	0
32	62	-10	0	0
33	64	-10	0	0
34	66	-10	0	0
35	68	-10	0	0
36	70	-10	0	0
37	72	-10	0	0
38	74	-10	0	0
39	76	-10	0	0
40	78	-10	0	0
41	80	-10	0	0
42	82	-10	0	0
43	84	-10	0	0
44	86	-10	0	0
45	88	-10	0	0
46	90	-10	0	0
47	92	-10	0	0
48	94.0000000000001	-10	0	0
49	96.0000000000001	-10	0	0
50	98.0000000000001	-10	0	0
51	100	-10	0	0
52	0	-8	0	0
53	2	-8	0	0
54	4	-8	0	0
55	6	-8	0	0
56	8	-8	0	0
57	10	-8	0	0
58	12	-8	0	0
59	14	-8	0	0
60	16	-8	0	0
61	18	-8	0	0
62	20	-8	0	0
63	22	-8	0	0
64	24	-8	0	0
65	26	-8	0	0
66	28	-8	0	0
67	30	-8	0	0
68	32	-8	0	0
69	34	-8	0	0
70	36	-8	0	0
71	38	-8	0	0
72	40	-8	0	0
73	42	-8	0	0
74	44	-8	0	0
75	46	-8	0	0
76	48	-8	0	0
77	50	-8	0	0
78	52	-8	0	0
79	54	-8	0	0
80	56	-8	0	0
81	58	-8	0	0
82	60	-8	0	0
83	62	-8	0	0
84	64	-8	0	0
85	66	-8	0	0
86	68	-8	0	0
87	70	-8	0	0
88	72	-8	0	0
89	74	-8	0	0
90	76	-8	0	0
91	78	-8	0	0
92	80	-8	0	0
93	82	-8	0	0
94	84	-8	0	0
95	86	-8	0	0
96	88	-8	0	0
97	90	-8	0	0
98	92	-8	0	0
99	94.0000000000001	-8	0	0
100	96	-8	0	0
101	98	-8	0	0
102	100	-8	0	0
103	0	-6	0	0
104	1.99999999999999	-6	0	0
105	3.99999999999999	-6	0	0
106	6	-6	0	0
107	7.99999999999998	-6	0	0
108	9.99999999999998	-6	0	0
109	12	-6	0	0
110	14	-6	0	0
111	16	-6	0	0
112	18	-6	0	0
113	20	-6	0	0
114	22	-6	0	0
115	24	-6	0	0
116	26	-6	0	0
117	28	-6	0	0
118	30	-6	0	0
119	32	-6	0	0
120	34	-6	0	0
121	36	-6	0	0
122	38	-6	0	0
123	40	-6	0	0
124	42	-6	0	0
125	44	-6	0	0
126	46	-6	0	0
127	48	-6	0	0
128	50	-6	0	0
129	52	-6	0	0
130	54	-6	0	0
131	56	-6	0	0
132	58	-6	0	0
133	60	-6	0	0
134	62	-6	0	0
135	64	-6	0	0
136	66	-6	0	0
137	68	-6	0	0
138	70	-6	0	0
139	72	-6	0	0
140	74	-6	0	0
141	76	-6	0	0
142	78	-6	0	0
143	80	-6	0	0
144	82	-6	0	0
145	84	-6	0	0
146	86	-6	0	0
147	88	-6	0	0
148	90	-6	0	0
149	92	-6	0	0
150	94	-6	0	0
151	96	-6	0	0
152	98	-6	0	0
153	100	-6	0	0
154	0	-4	0	0
155	1.99999999999998	-4	0	0
156	3.99999999999998	-4	0	0
157	5.99999999999998	-4	0	0
158	7.99999999999998	-4	0	0
159	9.99999999999999	-4	0	0
160	12	-4	0	0
161	14	-4	0	0
162	16	-4	0	0
163	18	-4	0	0
164	20	-4	0	0
165	22	-4	0	0
166	24	-4	0	0
167	26	-4	0	0
168	28	-4	0	0
169	30	-4	0	0
170	32	-4	0	0
171	34	-4	0	0
172	36	-4	0	0
173	38	-4	0	0
174	40	-4	0	0
175	42	-4	0	0
176	44	-4	0	0
177	46	-4	0	0
178	48	-4	0	0
179	50	-4	0	0
180	52	-4	0	0
181	54	-4	0	0
182	56	-4	0	0
183	58	-4	0	0
184	60	-4	0	0
185	62	-4	0	0
186	64	-4	0	0
187	66	-4	0	0
188	68	-4	0	0
189	70	-4	0	0
190	72	-4	0	0
191	74	-4	0	0
192	76	-4	0	0
193	78	-4	0	0
194	80	-4	0	0
195	82	-4	0	0
196	84	-4	0	0
197	86	-4	0	0
198	88	-4	0	0
199	90	-4	0	0
